year_week,red
2020-07,1.0408
2020-08,1.0106904761904763
2020-09,0.9652714285714287
2020-10,1.0029952380952383
2020-11,0.7798730158730159
2020-12,0.14319999999999997
2020-13,0.05454603174603175
2020-14,0.04371269841269839
2020-15,0.03531746031746032
2020-16,0.04913174603174601
2020-17,0.04454761904761904
2020-18,0.0480238095238095
2020-19,0.06591904761904763
2020-20,0.0758793650793651
2020-21,0.11509841269841267
2020-22,0.12831269841269843
2020-23,0.1928285714285714
2020-24,0.19666349206349207
2020-25,0.23674126984126984
2020-26,0.2380603174603175
2020-27,0.25078571428571433
2020-28,0.24878571428571433
2020-29,0.2549809523809524
2020-30,0.2497476190476191
2020-31,0.2231761904761905
2020-32,0.20510317460317465
2020-33,0.2017793650793651
2020-34,0.21115714285714288
2020-35,0.2616761904761905
2020-36,0.2526698412698413
2020-37,0.26604603174603175
2020-38,0.28298571428571434
2020-39,0.26857142857142857
2020-40,0.28551746031746034
2020-41,0.2795555555555555
2020-42,0.2971714285714286
2020-43,0.29499365079365086
2020-44,0.28923174603174606
2020-45,0.29245238095238096
2020-46,0.2887603174603175
2020-47,0.35618888888888894
2020-48,0.37373809523809526
2020-49,0.383836507936508
2020-50,0.3989174603174603
2020-51,0.46293333333333325
2020-52,0.37953174603174605
2020-53,0.30402063492063497
2021-01,0.3982206349206349
2021-02,0.35760476190476187
2021-03,0.32557142857142857
2021-04,0.36213492063492064
2021-05,0.3551
2021-06,0.33666349206349216
2021-07,0.3803761904761905
2021-08,0.38389682539682546
2021-09,0.41276031746031755
2021-10,0.3964444444444445
2021-11,0.391679365079365
2021-12,0.33821111111111113
2021-13,0.15934285714285706
2021-14,0.2364809523809524
2021-15,0.3217507936507937
2021-16,0.3348015873015873
2021-17,0.36373650793650797
2021-18,0.39721746031746025
2021-19,0.39598888888888883
2021-20,0.45160793650793646
2021-21,0.47046984126984126
2021-22,0.469415873015873
2021-23,0.4625015873015873
2021-24,0.49014603174603183
2021-25,0.4528999999999999
2021-26,0.47549206349206347
2021-27,0.49479523809523807
2021-28,0.5131301587301587
2021-29,0.4158666666666666
2021-30,0.4952682539682539
2021-31,0.42056031746031747
2021-32,0.34872698412698416
2021-33,0.3584396825396826
2021-34,0.40065873015873016
2021-35,0.3898317460317461
2021-36,0.38465555555555564
2021-37,0.43201269841269846
2021-38,0.44965079365079363
2021-39,0.48219047619047617
2021-40,0.48349841269841265
2021-41,0.5145857142857143
2021-42,0.5477142857142857
2021-43,0.6056047619047619
2021-44,0.5640698412698412
2021-45,0.6400079365079365
2021-46,0.7117857142857144
2021-47,0.7307396825396825
2021-48,0.7646222222222223
2021-49,0.8191476190476191
2021-50,0.8223666666666666
2021-51,0.8594952380952382
2021-52,0.7892066666666666
